specimen,relative_path,extension,size_bytes,is_annotated_training_image
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00032_X82688_Y65824.jpg,.jpg,1327440,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00033_X85272_Y65824.jpg,.jpg,1347433,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00034_X87856_Y65824.jpg,.jpg,1337840,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00035_X90440_Y65824.jpg,.jpg,1294341,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00036_X93024_Y65824.jpg,.jpg,1329919,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00037_X95608_Y65824.jpg,.jpg,1231675,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00038_X98192_Y65824.jpg,.jpg,1212629,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00039_X100776_Y65824.jpg,.jpg,1176082,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00040_X103360_Y65824.jpg,.jpg,1179799,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00041_X105944_Y65824.jpg,.jpg,1195347,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00042_X108528_Y65824.jpg,.jpg,1216370,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00043_X111112_Y65824.jpg,.jpg,1234664,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00044_X113696_Y65824.jpg,.jpg,1251828,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00045_X116280_Y65824.jpg,.jpg,1072944,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00046_X118864_Y65824.jpg,.jpg,1114671,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00047_X121448_Y65824.jpg,.jpg,1074447,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00048_X124032_Y65824.jpg,.jpg,1038101,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00049_X126616_Y65824.jpg,.jpg,1196136,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00050_X129200_Y65824.jpg,.jpg,1174784,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00051_X131784_Y65824.jpg,.jpg,1199848,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00052_X134368_Y65824.jpg,.jpg,1064908,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00053_X136952_Y65824.jpg,.jpg,1178062,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00054_X139536_Y65824.jpg,.jpg,1208261,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00055_X142120_Y65824.jpg,.jpg,1206796,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00056_X144704_Y65824.jpg,.jpg,1165024,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00057_X147288_Y65824.jpg,.jpg,1170353,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00058_X149872_Y65824.jpg,.jpg,1155894,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00059_X152456_Y65824.jpg,.jpg,1173352,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00060_X155040_Y65824.jpg,.jpg,1119204,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00061_X157624_Y65824.jpg,.jpg,1210117,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00062_X160208_Y65824.jpg,.jpg,1145511,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00063_X162792_Y65824.jpg,.jpg,1083234,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00064_X165376_Y65824.jpg,.jpg,951573,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00065_X167960_Y65824.jpg,.jpg,937020,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00066_X170544_Y65824.jpg,.jpg,936436,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00067_X173128_Y65824.jpg,.jpg,934553,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00034_C00068_X175712_Y65824.jpg,.jpg,425255,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00000_X0_Y67760.jpg,.jpg,930325,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00001_X2584_Y67760.jpg,.jpg,926627,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00002_X5168_Y67760.jpg,.jpg,929604,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00003_X7752_Y67760.jpg,.jpg,929553,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00004_X10336_Y67760.jpg,.jpg,927889,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00005_X12920_Y67760.jpg,.jpg,929720,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00006_X15504_Y67760.jpg,.jpg,931244,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00007_X18088_Y67760.jpg,.jpg,935052,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00008_X20672_Y67760.jpg,.jpg,1011535,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00009_X23256_Y67760.jpg,.jpg,1179058,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00010_X25840_Y67760.jpg,.jpg,1320311,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00011_X28424_Y67760.jpg,.jpg,1227689,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00012_X31008_Y67760.jpg,.jpg,1180524,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00013_X33592_Y67760.jpg,.jpg,1146142,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00014_X36176_Y67760.jpg,.jpg,1098958,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00015_X38760_Y67760.jpg,.jpg,1086020,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00016_X41344_Y67760.jpg,.jpg,1131710,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00017_X43928_Y67760.jpg,.jpg,1139478,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00018_X46512_Y67760.jpg,.jpg,1186007,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00019_X49096_Y67760.jpg,.jpg,1324322,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00020_X51680_Y67760.jpg,.jpg,1240556,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00021_X54264_Y67760.jpg,.jpg,1161810,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00022_X56848_Y67760.jpg,.jpg,1118125,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00023_X59432_Y67760.jpg,.jpg,1056155,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00024_X62016_Y67760.jpg,.jpg,1033006,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00025_X64600_Y67760.jpg,.jpg,1050545,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00026_X67184_Y67760.jpg,.jpg,1084979,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00027_X69768_Y67760.jpg,.jpg,1190419,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00028_X72352_Y67760.jpg,.jpg,1198799,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00029_X74936_Y67760.jpg,.jpg,1253003,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00030_X77520_Y67760.jpg,.jpg,1307429,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00031_X80104_Y67760.jpg,.jpg,1326612,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00032_X82688_Y67760.jpg,.jpg,1374938,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00033_X85272_Y67760.jpg,.jpg,1347235,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00034_X87856_Y67760.jpg,.jpg,1331602,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00035_X90440_Y67760.jpg,.jpg,1296060,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00036_X93024_Y67760.jpg,.jpg,1296239,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00037_X95608_Y67760.jpg,.jpg,1238780,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00038_X98192_Y67760.jpg,.jpg,1179074,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00039_X100776_Y67760.jpg,.jpg,1084060,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00040_X103360_Y67760.jpg,.jpg,1101465,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00041_X105944_Y67760.jpg,.jpg,1132488,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00042_X108528_Y67760.jpg,.jpg,1162085,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00043_X111112_Y67760.jpg,.jpg,1179212,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00044_X113696_Y67760.jpg,.jpg,1149898,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00045_X116280_Y67760.jpg,.jpg,1127063,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00046_X118864_Y67760.jpg,.jpg,1082153,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00047_X121448_Y67760.jpg,.jpg,1056808,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00048_X124032_Y67760.jpg,.jpg,1142540,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00049_X126616_Y67760.jpg,.jpg,1167637,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00050_X129200_Y67760.jpg,.jpg,1187991,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00051_X131784_Y67760.jpg,.jpg,1154730,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00052_X134368_Y67760.jpg,.jpg,1101856,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00053_X136952_Y67760.jpg,.jpg,1148789,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00054_X139536_Y67760.jpg,.jpg,1224985,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00055_X142120_Y67760.jpg,.jpg,1239631,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00056_X144704_Y67760.jpg,.jpg,1154504,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00057_X147288_Y67760.jpg,.jpg,1259959,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00058_X149872_Y67760.jpg,.jpg,1131529,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00059_X152456_Y67760.jpg,.jpg,1232385,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00060_X155040_Y67760.jpg,.jpg,1182102,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00061_X157624_Y67760.jpg,.jpg,1227277,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00062_X160208_Y67760.jpg,.jpg,1097114,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00063_X162792_Y67760.jpg,.jpg,962607,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00064_X165376_Y67760.jpg,.jpg,931477,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00065_X167960_Y67760.jpg,.jpg,931849,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00066_X170544_Y67760.jpg,.jpg,930848,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00067_X173128_Y67760.jpg,.jpg,930295,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00035_C00068_X175712_Y67760.jpg,.jpg,424223,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00000_X0_Y69696.jpg,.jpg,930600,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00001_X2584_Y69696.jpg,.jpg,930661,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00002_X5168_Y69696.jpg,.jpg,927676,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00003_X7752_Y69696.jpg,.jpg,931745,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00004_X10336_Y69696.jpg,.jpg,927926,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00005_X12920_Y69696.jpg,.jpg,930028,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00006_X15504_Y69696.jpg,.jpg,932586,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00007_X18088_Y69696.jpg,.jpg,935263,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00008_X20672_Y69696.jpg,.jpg,984124,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00009_X23256_Y69696.jpg,.jpg,1106126,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00010_X25840_Y69696.jpg,.jpg,1250282,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00011_X28424_Y69696.jpg,.jpg,1181930,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00012_X31008_Y69696.jpg,.jpg,1132213,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00013_X33592_Y69696.jpg,.jpg,1086625,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00014_X36176_Y69696.jpg,.jpg,1050764,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00015_X38760_Y69696.jpg,.jpg,1069094,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00016_X41344_Y69696.jpg,.jpg,1172111,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00017_X43928_Y69696.jpg,.jpg,1231895,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00018_X46512_Y69696.jpg,.jpg,1370402,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00019_X49096_Y69696.jpg,.jpg,1505966,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00020_X51680_Y69696.jpg,.jpg,1388759,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00021_X54264_Y69696.jpg,.jpg,1357948,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00022_X56848_Y69696.jpg,.jpg,1377509,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00023_X59432_Y69696.jpg,.jpg,1244200,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00024_X62016_Y69696.jpg,.jpg,1102573,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00025_X64600_Y69696.jpg,.jpg,1069117,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00026_X67184_Y69696.jpg,.jpg,1001845,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00027_X69768_Y69696.jpg,.jpg,1074237,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00028_X72352_Y69696.jpg,.jpg,1136960,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00029_X74936_Y69696.jpg,.jpg,1309010,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00030_X77520_Y69696.jpg,.jpg,1334936,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00031_X80104_Y69696.jpg,.jpg,1368596,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00032_X82688_Y69696.jpg,.jpg,1415766,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00033_X85272_Y69696.jpg,.jpg,1340689,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00034_X87856_Y69696.jpg,.jpg,1303011,0
Sample_108 - 2026-08-04 19.45.28,Sample_108 - 2026-08-04 19.45.28/Sample_108 - 2026-08-04 19.45.28_L0_R00036_C00035_X90440_Y69696.jpg,.jpg,1245088,0
